,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
220,T,mujets,up,4,0,2.5,30,50,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.14463289010468725
221,T,mujets,up,4,0,2.5,50,70,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.10426558127251448
222,T,mujets,up,4,0,2.5,70,100,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.15751726510413
223,T,mujets,up,4,0,2.5,100,140,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.16147681571959388
224,T,mujets,up,4,0,2.5,140,200,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.20467151234760345
225,T,mujets,up,4,0,2.5,200,300,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.28736810285413517
226,T,mujets,up,4,0,2.5,300,600,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.18116602840908827
227,T,mujets,up,4,0,2.5,600,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)+0.24026810030746326
266,XT,mujets,central,5,0,2.5,20,1000,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)
267,XT,mujets,central,4,0,2.5,20,1000,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)
268,XT,mujets,down,5,0,2.5,20,30,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.0662685911235768
269,XT,mujets,down,5,0,2.5,30,50,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.0608620917536094
270,XT,mujets,down,5,0,2.5,50,70,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.026351380334450066
271,XT,mujets,down,5,0,2.5,70,100,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.042708975597771384
272,XT,mujets,down,5,0,2.5,100,140,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.05326841085933527
273,XT,mujets,down,5,0,2.5,140,200,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.06292385359002878
274,XT,mujets,down,5,0,2.5,200,300,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.07704609442387596
275,XT,mujets,down,5,0,2.5,300,600,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.056915816013642456
276,XT,mujets,down,5,0,2.5,600,1000,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.06557657902291575
277,XT,mujets,down,4,0,2.5,20,30,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)-0.2319400689325188
