,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
110,XXT,comb,down,5,0,2.5,140,200,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.05634119325074814
111,XXT,comb,down,5,0,2.5,200,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.1026518744923546
112,XXT,comb,down,4,0,2.5,30,50,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.4042377452184724
113,XXT,comb,down,4,0,2.5,50,70,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.3436703813957146
114,XXT,comb,down,4,0,2.5,70,100,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.234992815476411
115,XXT,comb,down,4,0,2.5,100,140,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.18753599176314087
116,XXT,comb,down,4,0,2.5,140,200,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.1971941763776185
117,XXT,comb,down,4,0,2.5,200,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))-0.35928156072324113
118,XXT,comb,up,5,0,2.5,30,50,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.11549649863384925
119,XXT,comb,up,5,0,2.5,50,70,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.09819153754163275
120,XXT,comb,up,5,0,2.5,70,100,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.0671408044218317
121,XXT,comb,up,5,0,2.5,100,140,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.053581711932325964
