,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
354,XXT,mujets,down,4,0,2.5,30,50,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.21248392510774422
355,XXT,mujets,down,4,0,2.5,50,70,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.15282493767004413
356,XXT,mujets,down,4,0,2.5,70,100,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.1240907124649316
357,XXT,mujets,down,4,0,2.5,100,140,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.19815543610935965
358,XXT,mujets,down,4,0,2.5,140,200,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.39423364010546313
359,XXT,mujets,down,4,0,2.5,200,300,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.8668113423758775
360,XXT,mujets,down,4,0,2.5,300,600,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.45463826848814964
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))-0.33910473133656194
362,XXT,mujets,up,5,0,2.5,20,30,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.07542242674610752
363,XXT,mujets,up,5,0,2.5,30,50,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.06070969288792692
364,XXT,mujets,up,5,0,2.5,50,70,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.04366426790572689
365,XXT,mujets,up,5,0,2.5,70,100,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.035454489275694744
366,XXT,mujets,up,5,0,2.5,100,140,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.056615838888388476
367,XXT,mujets,up,5,0,2.5,140,200,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.11263818288727519
368,XXT,mujets,up,5,0,2.5,200,300,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.247660383535965
369,XXT,mujets,up,5,0,2.5,300,600,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.12989664813947133
370,XXT,mujets,up,5,0,2.5,600,1000,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.09688706609616056
371,XXT,mujets,up,4,0,2.5,20,30,0,1,0.537364+0.0141595*log(x+19)*log(x+18)*(3-0.355687*log(x+18))+0.2639784936113763
