,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
301,XT,mujets,up,4,0,2.5,200,300,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.252839181366302
302,XT,mujets,up,4,0,2.5,300,600,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.2033328801570845
303,XT,mujets,up,4,0,2.5,600,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))+0.2477045727104692
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))
344,XXT,mujets,down,5,0,2.5,20,30,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.1385145482508238
345,XXT,mujets,down,5,0,2.5,30,50,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.04966894742251754
346,XXT,mujets,down,5,0,2.5,50,70,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.06034522084194543
347,XXT,mujets,down,5,0,2.5,70,100,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.042636389150722036
348,XXT,mujets,down,5,0,2.5,100,140,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.04475341973651121
349,XXT,mujets,down,5,0,2.5,140,200,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.060584517672516845
350,XXT,mujets,down,5,0,2.5,200,300,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.07947270992703934
351,XXT,mujets,down,5,0,2.5,300,600,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.05878179981478202
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.09407791264976359
353,XXT,mujets,down,4,0,2.5,20,30,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.4848009188778833
354,XXT,mujets,down,4,0,2.5,30,50,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.1738413159788114
355,XXT,mujets,down,4,0,2.5,50,70,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.211208272946809
